date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,stock_status,inventory_risk
2025-12-18,SKU02851,253,0,7,93,25,SUFFICIENT STOCK,False
2025-12-12,SKU02853,36,0,7,69,24,REORDER REQUIRED,True
2025-12-19,SKU02855,246,0,7,197,62,SUFFICIENT STOCK,True
2025-12-30,SKU02856,553,0,7,319,119,SUFFICIENT STOCK,False
2025-12-01,SKU02857,419,0,7,244,91,SUFFICIENT STOCK,False
2025-12-28,SKU02858,211,0,7,869,293,REORDER REQUIRED,True
2025-12-23,SKU02859,168,0,7,84,29,SUFFICIENT STOCK,False
2025-12-10,SKU02860,405,0,7,173,60,SUFFICIENT STOCK,False
2025-12-25,SKU02861,388,0,7,161,52,SUFFICIENT STOCK,False
2025-12-28,SKU02863,200,0,7,217,76,REORDER REQUIRED,True
2025-12-14,SKU02864,22,0,7,35,17,REORDER REQUIRED,True
2025-11-25,SKU02865,52,0,7,31,15,SUFFICIENT STOCK,False
2025-12-21,SKU02866,45,0,7,47,19,REORDER REQUIRED,True
2025-12-24,SKU02867,301,0,7,146,49,SUFFICIENT STOCK,False
2025-12-08,SKU02868,141,0,7,96,42,SUFFICIENT STOCK,False
2025-11-26,SKU02869,50,0,7,79,28,REORDER REQUIRED,True
2025-11-06,SKU02870,1,0,7,45,18,REORDER REQUIRED,True
2025-09-02,SKU02871,8264,0,7,1872,670,SUFFICIENT STOCK,False
2025-12-16,SKU02872,121,0,7,146,40,REORDER REQUIRED,True
2025-11-25,SKU02873,21,0,7,78,18,REORDER REQUIRED,True
2025-12-03,SKU02874,102,0,7,159,61,REORDER REQUIRED,True
2025-11-15,SKU02875,68,0,7,28,7,SUFFICIENT STOCK,False
2025-12-21,SKU02876,317,0,7,139,52,SUFFICIENT STOCK,False
2025-12-26,SKU02877,354,0,7,257,85,SUFFICIENT STOCK,False
2025-12-03,SKU02878,306,0,7,128,45,SUFFICIENT STOCK,False
2025-12-28,SKU02879,142,0,7,57,13,SUFFICIENT STOCK,False
2025-12-20,SKU02880,79,0,7,185,66,REORDER REQUIRED,True
2025-12-30,SKU02881,183,0,7,63,29,SUFFICIENT STOCK,False
2025-12-18,SKU02882,378,0,7,235,83,SUFFICIENT STOCK,False
2025-11-12,SKU02883,185,0,7,144,37,SUFFICIENT STOCK,False
2025-12-28,SKU02884,270,0,7,316,136,REORDER REQUIRED,True
2025-12-28,SKU02885,117,0,7,50,18,SUFFICIENT STOCK,False
2025-11-09,SKU02886,66,0,7,87,30,REORDER REQUIRED,True
2025-12-27,SKU02887,67,0,7,97,44,REORDER REQUIRED,True
2025-12-31,SKU02888,529,0,7,301,115,SUFFICIENT STOCK,False
2025-12-22,SKU02889,64,0,7,55,14,SUFFICIENT STOCK,True
2025-12-29,SKU02890,376,0,7,170,62,SUFFICIENT STOCK,False
2025-11-17,SKU02891,145,0,7,52,24,SUFFICIENT STOCK,False
2025-10-06,SKU02892,0,0,7,1010,367,OUT OF STOCK,True
2025-12-21,SKU02893,77,0,7,121,34,REORDER REQUIRED,True
2025-12-10,SKU02894,187,0,7,98,39,SUFFICIENT STOCK,False
2025-11-11,SKU02895,7,0,7,93,46,REORDER REQUIRED,True
2025-12-30,SKU02896,174,0,7,149,50,SUFFICIENT STOCK,True
2025-12-05,SKU02898,51,0,7,878,333,REORDER REQUIRED,True
2025-11-03,SKU02900,93,0,7,33,9,SUFFICIENT STOCK,False
2025-12-16,SKU02901,139,0,7,101,44,SUFFICIENT STOCK,True
2025-11-08,SKU02902,227,0,7,85,18,SUFFICIENT STOCK,False
2025-12-15,SKU02904,59,0,7,31,9,SUFFICIENT STOCK,False
2025-12-25,SKU02905,282,0,7,227,91,SUFFICIENT STOCK,True
2025-12-09,SKU02906,357,0,7,165,45,SUFFICIENT STOCK,False
2025-08-29,SKU02907,5528,0,7,1320,467,SUFFICIENT STOCK,False
2025-11-09,SKU02908,85,0,7,139,49,REORDER REQUIRED,True
2025-12-30,SKU02909,154,0,7,127,49,SUFFICIENT STOCK,True
2025-12-16,SKU02910,198,0,7,104,42,SUFFICIENT STOCK,False
2025-12-11,SKU02911,352,0,7,237,88,SUFFICIENT STOCK,False
2025-12-08,SKU02912,225,0,7,149,44,SUFFICIENT STOCK,False
2025-11-21,SKU02913,6,0,7,60,22,REORDER REQUIRED,True
2025-09-02,SKU02915,5779,0,7,1396,424,SUFFICIENT STOCK,False
2025-12-10,SKU02916,163,0,7,132,58,SUFFICIENT STOCK,True
2025-12-17,SKU02917,125,0,7,164,52,REORDER REQUIRED,True
2025-12-30,SKU02918,541,0,7,297,91,SUFFICIENT STOCK,False
2025-12-06,SKU02919,186,0,7,78,20,SUFFICIENT STOCK,False
2025-12-14,SKU02920,143,0,7,90,24,SUFFICIENT STOCK,False
2025-12-16,SKU02921,229,0,7,215,85,SUFFICIENT STOCK,True
2025-12-31,SKU02922,112,0,7,154,62,REORDER REQUIRED,True
2025-12-30,SKU02923,146,0,7,914,318,REORDER REQUIRED,True
2025-12-26,SKU02924,274,0,7,261,98,SUFFICIENT STOCK,True
2025-12-02,SKU02925,343,0,7,128,48,SUFFICIENT STOCK,False
2025-12-23,SKU02926,87,0,7,112,42,REORDER REQUIRED,True
2025-12-22,SKU02927,735,0,7,396,149,SUFFICIENT STOCK,False
2025-12-19,SKU02929,463,0,7,251,86,SUFFICIENT STOCK,False
2025-10-04,SKU02930,0,0,7,522,202,OUT OF STOCK,True
2025-12-02,SKU02931,249,0,7,194,57,SUFFICIENT STOCK,True
2025-12-18,SKU02932,185,0,7,90,31,SUFFICIENT STOCK,False
2025-11-15,SKU02933,17,0,7,43,12,REORDER REQUIRED,True
2025-12-14,SKU02934,170,0,7,91,28,SUFFICIENT STOCK,False
2025-12-05,SKU02935,316,0,7,151,48,SUFFICIENT STOCK,False
2025-12-15,SKU02936,191,0,7,95,31,SUFFICIENT STOCK,False
2025-11-29,SKU02937,465,0,7,226,73,SUFFICIENT STOCK,False
2025-08-24,SKU02938,8249,0,7,1819,676,SUFFICIENT STOCK,False
2025-11-07,SKU02939,18,0,7,21,6,REORDER REQUIRED,True
2025-12-24,SKU02940,283,0,7,146,52,SUFFICIENT STOCK,False
2025-12-24,SKU02941,55,0,7,22,7,SUFFICIENT STOCK,False
2025-12-16,SKU02942,375,0,7,225,83,SUFFICIENT STOCK,False
2025-12-13,SKU02943,231,0,7,226,83,SUFFICIENT STOCK,True
2025-12-10,SKU02944,343,0,7,173,43,SUFFICIENT STOCK,False
2025-12-10,SKU02945,141,0,7,54,17,SUFFICIENT STOCK,False
2025-08-31,SKU02946,4371,0,7,930,355,SUFFICIENT STOCK,False
2025-12-04,SKU02947,21,0,7,27,9,REORDER REQUIRED,True
2025-12-10,SKU02948,108,0,7,122,58,REORDER REQUIRED,True
2025-12-07,SKU02949,238,0,7,176,66,SUFFICIENT STOCK,True
2025-10-10,SKU02950,0,0,7,851,248,OUT OF STOCK,True
2025-12-06,SKU02951,98,0,7,74,32,SUFFICIENT STOCK,True
2025-12-22,SKU02953,354,0,7,231,101,SUFFICIENT STOCK,False
2025-11-30,SKU02954,10,0,7,752,256,REORDER REQUIRED,True
2025-12-22,SKU02955,100,0,7,77,19,SUFFICIENT STOCK,False
2025-12-23,SKU02956,324,0,7,156,59,SUFFICIENT STOCK,False
2025-11-13,SKU02957,311,0,7,241,78,SUFFICIENT STOCK,True
2025-11-27,SKU02959,65,0,7,100,26,REORDER REQUIRED,True
2025-12-29,SKU02960,100,0,7,44,19,SUFFICIENT STOCK,False
2025-12-08,SKU02961,234,0,7,137,57,SUFFICIENT STOCK,False
2025-12-14,SKU02962,251,0,7,98,29,SUFFICIENT STOCK,False
2025-12-29,SKU02963,165,0,7,243,74,REORDER REQUIRED,True
2025-12-31,SKU02964,5389,0,7,1299,466,SUFFICIENT STOCK,False
2025-12-14,SKU02965,283,0,7,153,51,SUFFICIENT STOCK,False
2025-12-28,SKU02966,74,0,7,39,9,SUFFICIENT STOCK,False
2025-12-10,SKU02967,421,0,7,230,71,SUFFICIENT STOCK,False
2025-12-10,SKU02968,90,0,7,86,22,SUFFICIENT STOCK,True
2025-12-11,SKU02969,310,0,7,165,72,SUFFICIENT STOCK,False
2025-12-24,SKU02970,354,0,7,246,70,SUFFICIENT STOCK,False
2025-12-19,SKU02971,351,0,7,237,73,SUFFICIENT STOCK,False
2025-11-10,SKU02972,177,0,7,98,48,SUFFICIENT STOCK,False
2025-11-06,SKU02973,30,0,7,37,7,REORDER REQUIRED,True
2025-12-17,SKU02974,233,0,7,111,28,SUFFICIENT STOCK,False
2025-12-20,SKU02976,129,0,7,86,37,SUFFICIENT STOCK,False
2025-11-20,SKU02977,237,0,7,146,59,SUFFICIENT STOCK,False
2025-11-06,SKU02978,35,0,7,31,10,SUFFICIENT STOCK,True
2025-12-17,SKU02980,234,0,7,82,31,SUFFICIENT STOCK,False
2025-12-19,SKU02981,250,0,7,163,53,SUFFICIENT STOCK,False
2025-11-05,SKU02982,103,0,7,119,54,REORDER REQUIRED,True
2025-12-20,SKU02983,146,0,7,882,271,REORDER REQUIRED,True
2025-12-21,SKU02984,54,0,7,61,25,REORDER REQUIRED,True
2025-12-03,SKU02986,267,0,7,168,72,SUFFICIENT STOCK,False
2025-12-06,SKU02987,346,0,7,187,57,SUFFICIENT STOCK,False
2025-12-17,SKU02988,688,0,7,388,143,SUFFICIENT STOCK,False
2025-12-14,SKU02989,162,0,7,125,45,SUFFICIENT STOCK,True
2025-11-23,SKU02990,93,0,7,160,48,REORDER REQUIRED,True
2025-12-21,SKU02991,230,0,7,99,35,SUFFICIENT STOCK,False
2025-12-17,SKU02992,37,0,7,20,7,SUFFICIENT STOCK,False
2025-11-18,SKU02994,80,0,7,74,18,SUFFICIENT STOCK,True
2025-11-08,SKU02995,159,0,7,60,19,SUFFICIENT STOCK,False
2025-12-15,SKU02996,112,0,7,112,50,REORDER REQUIRED,True
2025-11-07,SKU02997,6620,0,7,1434,509,SUFFICIENT STOCK,False
2025-12-17,SKU02999,5152,0,7,1225,431,SUFFICIENT STOCK,False
2025-11-09,SKU03000,45,0,7,26,12,SUFFICIENT STOCK,False
2025-11-11,SKU03001,102,0,7,77,22,SUFFICIENT STOCK,False
2025-12-23,SKU03002,193,0,7,158,40,SUFFICIENT STOCK,True
2025-12-10,SKU03003,321,0,7,152,44,SUFFICIENT STOCK,False
2025-12-29,SKU03004,279,0,7,249,104,SUFFICIENT STOCK,True
2025-12-12,SKU03005,7094,0,7,1558,546,SUFFICIENT STOCK,False
2025-12-31,SKU03006,173,0,7,64,20,SUFFICIENT STOCK,False
2025-12-18,SKU03007,226,0,7,100,40,SUFFICIENT STOCK,False
2025-12-31,SKU03009,405,0,7,278,94,SUFFICIENT STOCK,False
2025-11-07,SKU03010,294,0,7,129,37,SUFFICIENT STOCK,False
2025-12-30,SKU03011,198,0,7,80,28,SUFFICIENT STOCK,False
2025-12-29,SKU03012,10,0,7,93,38,REORDER REQUIRED,True
2025-12-10,SKU03013,215,0,7,139,56,SUFFICIENT STOCK,False
2025-09-01,SKU03014,5426,0,7,1271,425,SUFFICIENT STOCK,False
2025-12-30,SKU03015,395,0,7,213,79,SUFFICIENT STOCK,False
2025-12-24,SKU03016,5,0,7,45,18,REORDER REQUIRED,True
2025-12-30,SKU03017,194,0,7,194,85,REORDER REQUIRED,True
2025-12-14,SKU03018,93,0,7,75,20,SUFFICIENT STOCK,True
2025-12-17,SKU03020,497,0,7,237,94,SUFFICIENT STOCK,False
2025-12-13,SKU03021,252,0,7,146,41,SUFFICIENT STOCK,False
2025-12-15,SKU03022,532,0,7,307,102,SUFFICIENT STOCK,False
2025-11-26,SKU03023,178,0,7,96,29,SUFFICIENT STOCK,False
2025-12-11,SKU03024,132,0,7,48,13,SUFFICIENT STOCK,False
2025-12-24,SKU03025,192,0,7,166,64,SUFFICIENT STOCK,True
2025-12-08,SKU03026,200,0,7,147,47,SUFFICIENT STOCK,False
2025-12-31,SKU03027,226,0,7,202,90,SUFFICIENT STOCK,True
2025-11-23,SKU03028,56,0,7,77,29,REORDER REQUIRED,True
2025-12-07,SKU03029,670,0,7,361,125,SUFFICIENT STOCK,False
2025-11-12,SKU03030,56,0,7,934,310,REORDER REQUIRED,True
2025-08-30,SKU03031,8024,0,7,1771,648,SUFFICIENT STOCK,False
2025-11-30,SKU03032,309,0,7,167,48,SUFFICIENT STOCK,False
2025-12-25,SKU03033,165,0,7,87,39,SUFFICIENT STOCK,False
2025-11-27,SKU03035,104,0,7,36,11,SUFFICIENT STOCK,False
2025-09-02,SKU03036,6860,0,7,1517,508,SUFFICIENT STOCK,False
2025-11-24,SKU03037,158,0,7,72,18,SUFFICIENT STOCK,False
2025-12-29,SKU03038,135,0,7,78,21,SUFFICIENT STOCK,False
2025-11-23,SKU03040,413,0,7,156,44,SUFFICIENT STOCK,False
2025-11-04,SKU03041,168,0,7,61,28,SUFFICIENT STOCK,False
2025-11-26,SKU03042,194,0,7,99,44,SUFFICIENT STOCK,False
2025-11-30,SKU03043,5107,0,7,1235,420,SUFFICIENT STOCK,False
2025-12-16,SKU03045,31,0,7,100,50,REORDER REQUIRED,True
2025-12-13,SKU03046,160,0,7,115,44,SUFFICIENT STOCK,False
2025-11-08,SKU03048,106,0,7,102,29,SUFFICIENT STOCK,True
2025-12-01,SKU03049,148,0,7,100,42,SUFFICIENT STOCK,False
2025-11-22,SKU03050,48,0,7,65,20,REORDER REQUIRED,True
2025-12-13,SKU03051,313,0,7,159,54,SUFFICIENT STOCK,False
2025-11-25,SKU03052,555,0,7,269,83,SUFFICIENT STOCK,False
2025-12-02,SKU03053,31,0,7,694,238,REORDER REQUIRED,True
2025-12-31,SKU03054,585,0,7,509,163,SUFFICIENT STOCK,True
2025-12-04,SKU03055,118,0,7,82,30,SUFFICIENT STOCK,False
2025-12-11,SKU03056,188,0,7,154,45,SUFFICIENT STOCK,True
2025-12-19,SKU03057,253,0,7,1149,365,REORDER REQUIRED,True
2025-08-25,SKU03058,8412,0,7,1863,654,SUFFICIENT STOCK,False
2025-12-10,SKU03059,70,0,7,60,22,SUFFICIENT STOCK,True
2025-12-11,SKU03060,157,0,7,127,60,SUFFICIENT STOCK,True
2025-12-25,SKU03061,98,0,7,136,33,REORDER REQUIRED,True
2025-11-30,SKU03062,545,0,7,312,91,SUFFICIENT STOCK,False
2025-11-19,SKU03063,4,0,7,555,179,REORDER REQUIRED,True
2025-12-24,SKU03065,166,0,7,183,70,REORDER REQUIRED,True
2025-12-31,SKU03066,507,0,7,229,76,SUFFICIENT STOCK,False
2025-11-22,SKU03067,129,0,7,80,27,SUFFICIENT STOCK,False
2025-12-12,SKU03068,284,0,7,152,51,SUFFICIENT STOCK,False
2025-12-01,SKU03069,402,0,7,197,63,SUFFICIENT STOCK,False
2025-11-23,SKU03070,205,0,7,99,25,SUFFICIENT STOCK,False
2025-11-14,SKU03071,1,0,7,62,19,REORDER REQUIRED,True
2025-11-28,SKU03072,56,0,7,49,15,SUFFICIENT STOCK,True
2025-08-29,SKU03073,6327,0,7,1363,535,SUFFICIENT STOCK,False
2025-12-16,SKU03075,132,0,7,79,27,SUFFICIENT STOCK,False
2025-12-21,SKU03076,48,0,7,87,22,REORDER REQUIRED,True
2025-11-17,SKU03077,56,0,7,47,17,SUFFICIENT STOCK,True
2025-11-27,SKU03078,275,0,7,216,82,SUFFICIENT STOCK,True
2025-11-29,SKU03080,315,0,7,173,63,SUFFICIENT STOCK,False
2025-12-26,SKU03081,179,0,7,193,77,REORDER REQUIRED,True
2025-11-18,SKU03082,210,0,7,83,32,SUFFICIENT STOCK,False
2025-12-20,SKU03083,448,0,7,225,85,SUFFICIENT STOCK,False
2025-12-15,SKU03084,352,0,7,144,38,SUFFICIENT STOCK,False
2025-12-04,SKU03085,42,0,7,75,25,REORDER REQUIRED,True
2025-12-15,SKU03086,197,0,7,151,52,SUFFICIENT STOCK,True
2025-11-15,SKU03087,236,0,7,128,54,SUFFICIENT STOCK,False
2025-12-29,SKU03088,114,0,7,986,407,REORDER REQUIRED,True
2025-09-01,SKU03089,7782,0,7,1745,589,SUFFICIENT STOCK,False
2025-09-02,SKU03090,7415,0,7,1695,630,SUFFICIENT STOCK,False
2025-12-03,SKU03091,194,0,7,146,49,SUFFICIENT STOCK,True
2025-11-29,SKU03092,78,0,7,34,14,SUFFICIENT STOCK,False
2025-12-27,SKU03093,307,0,7,128,45,SUFFICIENT STOCK,False
2025-11-17,SKU03094,12,0,7,53,22,REORDER REQUIRED,True
2025-12-09,SKU03095,174,0,7,140,60,SUFFICIENT STOCK,True
2025-12-24,SKU03096,292,0,7,231,93,SUFFICIENT STOCK,True
2025-12-28,SKU03097,393,0,7,410,154,REORDER REQUIRED,True
2025-12-20,SKU03098,3,0,7,67,14,REORDER REQUIRED,True
2025-12-14,SKU03099,187,0,7,168,55,SUFFICIENT STOCK,True
2025-11-27,SKU03100,420,0,7,238,74,SUFFICIENT STOCK,False
2025-12-17,SKU03101,296,0,7,287,113,SUFFICIENT STOCK,True
2025-12-12,SKU03102,74,0,7,50,20,SUFFICIENT STOCK,False
2025-12-14,SKU03103,223,0,7,77,24,SUFFICIENT STOCK,False
2025-11-25,SKU03104,172,0,7,61,27,SUFFICIENT STOCK,False
2025-09-01,SKU03105,7376,0,7,1621,529,SUFFICIENT STOCK,False
2025-12-26,SKU03106,261,0,7,208,77,SUFFICIENT STOCK,True
2025-12-23,SKU03107,207,0,7,139,32,SUFFICIENT STOCK,False
2025-12-01,SKU03108,4577,0,7,982,334,SUFFICIENT STOCK,False
2025-11-26,SKU03109,70,0,7,115,35,REORDER REQUIRED,True
2025-12-28,SKU03110,0,0,7,20,5,OUT OF STOCK,True
2025-12-10,SKU03111,576,0,7,326,140,SUFFICIENT STOCK,False
2025-12-24,SKU03112,859,0,7,397,131,SUFFICIENT STOCK,False
2025-12-16,SKU03113,75,0,7,38,19,SUFFICIENT STOCK,False
2025-11-18,SKU03114,50,0,7,45,15,SUFFICIENT STOCK,True
2025-09-02,SKU03115,9759,0,7,2073,745,SUFFICIENT STOCK,False
2025-12-03,SKU03116,12,0,7,84,41,REORDER REQUIRED,True
2025-12-27,SKU03117,99,0,7,163,52,REORDER REQUIRED,True
2025-12-10,SKU03118,171,0,7,77,35,SUFFICIENT STOCK,False
2025-11-04,SKU03119,366,0,7,134,47,SUFFICIENT STOCK,False
2025-12-26,SKU03120,7,0,7,37,17,REORDER REQUIRED,True
2025-12-26,SKU03121,259,0,7,88,42,SUFFICIENT STOCK,False
2025-11-22,SKU03122,106,0,7,161,39,REORDER REQUIRED,True
2025-11-08,SKU03123,247,0,7,96,42,SUFFICIENT STOCK,False
2025-12-20,SKU03124,227,0,7,220,56,SUFFICIENT STOCK,True
2025-12-05,SKU03125,331,0,7,223,76,SUFFICIENT STOCK,False
2025-12-31,SKU03126,18,0,7,75,25,REORDER REQUIRED,True
2025-11-08,SKU03127,41,0,7,50,15,REORDER REQUIRED,True
2025-12-28,SKU03128,69,0,7,89,21,REORDER REQUIRED,True
2025-12-24,SKU03129,504,0,7,182,73,SUFFICIENT STOCK,False
2025-11-30,SKU03130,387,0,7,181,62,SUFFICIENT STOCK,False
2025-11-05,SKU03131,69,0,7,77,31,REORDER REQUIRED,True
2025-12-06,SKU03132,237,0,7,172,65,SUFFICIENT STOCK,False
2025-12-12,SKU03133,199,0,7,164,44,SUFFICIENT STOCK,True
2025-12-25,SKU03134,170,0,7,125,44,SUFFICIENT STOCK,False
2025-12-28,SKU03135,151,0,7,93,34,SUFFICIENT STOCK,False
2025-12-21,SKU03136,166,0,7,153,64,SUFFICIENT STOCK,True
2025-12-20,SKU03137,309,0,7,228,77,SUFFICIENT STOCK,False
2025-11-30,SKU03138,203,0,7,83,23,SUFFICIENT STOCK,False
2025-08-15,SKU03139,7277,0,7,1566,580,SUFFICIENT STOCK,False
2025-12-10,SKU03140,229,0,7,177,72,SUFFICIENT STOCK,True
2025-12-16,SKU03143,190,0,7,134,45,SUFFICIENT STOCK,False
2025-11-17,SKU03144,267,0,7,118,44,SUFFICIENT STOCK,False
2025-12-21,SKU03146,343,0,7,157,67,SUFFICIENT STOCK,False
2025-12-25,SKU03147,303,0,7,154,44,SUFFICIENT STOCK,False
2025-11-23,SKU03148,47,0,7,52,16,REORDER REQUIRED,True
2025-12-10,SKU03149,133,0,7,112,38,SUFFICIENT STOCK,True
2025-08-28,SKU03150,7072,0,7,1556,527,SUFFICIENT STOCK,False
2025-12-13,SKU03152,5165,0,7,1376,501,SUFFICIENT STOCK,False
2025-12-01,SKU03153,4,0,7,20,8,REORDER REQUIRED,True
2025-12-18,SKU03154,170,0,7,207,78,REORDER REQUIRED,True
2025-11-12,SKU03155,130,0,7,56,15,SUFFICIENT STOCK,False
2025-12-17,SKU03156,608,0,7,312,131,SUFFICIENT STOCK,False
2025-12-12,SKU03159,136,0,7,122,41,SUFFICIENT STOCK,True
2025-11-10,SKU03160,41,0,7,65,21,REORDER REQUIRED,True
2025-12-04,SKU03161,145,0,7,181,48,REORDER REQUIRED,True
2025-12-28,SKU03162,216,0,7,100,40,SUFFICIENT STOCK,False
2025-12-31,SKU03163,83,0,7,102,32,REORDER REQUIRED,True
2025-11-27,SKU03164,345,0,7,211,84,SUFFICIENT STOCK,False
2025-12-28,SKU03165,179,0,7,66,20,SUFFICIENT STOCK,False
2025-12-07,SKU03166,234,0,7,102,39,SUFFICIENT STOCK,False
2025-11-22,SKU03167,159,0,7,60,17,SUFFICIENT STOCK,False
2025-12-27,SKU03168,616,0,7,285,109,SUFFICIENT STOCK,False
2025-11-09,SKU03169,27,0,7,39,15,REORDER REQUIRED,True
2025-12-10,SKU03170,71,0,7,91,45,REORDER REQUIRED,True
2025-11-09,SKU03171,70,0,7,1111,415,REORDER REQUIRED,True
2025-12-26,SKU03172,600,0,7,283,94,SUFFICIENT STOCK,False
2025-09-01,SKU03173,5479,0,7,1195,405,SUFFICIENT STOCK,False
2025-11-14,SKU03174,117,0,7,57,23,SUFFICIENT STOCK,False
2025-12-09,SKU03175,25,0,7,66,30,REORDER REQUIRED,True
2025-08-27,SKU03177,5510,0,7,1279,468,SUFFICIENT STOCK,False
2025-12-12,SKU03178,169,0,7,62,15,SUFFICIENT STOCK,False
2025-08-28,SKU03179,5814,0,7,1353,521,SUFFICIENT STOCK,False
2025-12-30,SKU03180,256,0,7,134,47,SUFFICIENT STOCK,False
2025-11-12,SKU03181,7,0,7,65,17,REORDER REQUIRED,True
2025-12-03,SKU03182,354,0,7,175,63,SUFFICIENT STOCK,False
2025-11-13,SKU03183,47,0,7,65,32,REORDER REQUIRED,True
2025-12-21,SKU03184,335,0,7,233,81,SUFFICIENT STOCK,False
2025-12-23,SKU03185,254,0,7,137,44,SUFFICIENT STOCK,False
2025-12-27,SKU03186,228,0,7,194,82,SUFFICIENT STOCK,True
2025-12-16,SKU03187,279,0,7,94,31,SUFFICIENT STOCK,False
2025-11-13,SKU03188,254,0,7,95,28,SUFFICIENT STOCK,False
2025-11-14,SKU03189,88,0,7,44,16,SUFFICIENT STOCK,False
2025-12-18,SKU03190,423,0,7,292,90,SUFFICIENT STOCK,False
2025-08-26,SKU03192,5974,0,7,1336,469,SUFFICIENT STOCK,False
2025-12-11,SKU03193,281,0,7,197,71,SUFFICIENT STOCK,False
2025-12-19,SKU03194,217,0,7,101,31,SUFFICIENT STOCK,False
2025-12-09,SKU03196,76,0,7,31,14,SUFFICIENT STOCK,False
2025-12-21,SKU03197,274,0,7,216,79,SUFFICIENT STOCK,True
2025-11-21,SKU03198,27,0,7,61,18,REORDER REQUIRED,True
2025-10-12,SKU03199,0,0,7,1207,398,OUT OF STOCK,True
2025-12-21,SKU03200,325,0,7,160,53,SUFFICIENT STOCK,False
2025-12-17,SKU03201,94,0,7,116,32,REORDER REQUIRED,True
2025-12-31,SKU03202,325,0,7,193,71,SUFFICIENT STOCK,False
2025-12-18,SKU03203,162,0,7,143,43,SUFFICIENT STOCK,True
2025-11-28,SKU03204,183,0,7,201,90,REORDER REQUIRED,True
2025-11-20,SKU03205,44,0,7,129,37,REORDER REQUIRED,True
2025-12-29,SKU03206,242,0,7,266,101,REORDER REQUIRED,True
2025-12-07,SKU03207,125,0,7,120,34,SUFFICIENT STOCK,True
2025-12-20,SKU03208,600,0,7,253,85,SUFFICIENT STOCK,False
2025-12-23,SKU03209,190,0,7,76,28,SUFFICIENT STOCK,False
2025-09-01,SKU03210,5438,0,7,1187,475,SUFFICIENT STOCK,False
2025-12-24,SKU03211,154,0,7,105,28,SUFFICIENT STOCK,False
2025-11-02,SKU03212,146,0,7,72,30,SUFFICIENT STOCK,False
2025-12-04,SKU03213,179,0,7,201,79,REORDER REQUIRED,True
2025-12-26,SKU03214,313,0,7,196,64,SUFFICIENT STOCK,False
2025-12-20,SKU03215,300,0,7,155,60,SUFFICIENT STOCK,False
2025-11-04,SKU03216,122,0,7,72,28,SUFFICIENT STOCK,False
2025-12-30,SKU03218,129,0,7,154,58,REORDER REQUIRED,True
2025-11-27,SKU03219,11,0,7,24,9,REORDER REQUIRED,True
2025-08-31,SKU03220,5440,0,7,1308,431,SUFFICIENT STOCK,False
2025-11-28,SKU03221,99,0,7,48,18,SUFFICIENT STOCK,False
2025-12-31,SKU03222,522,0,7,350,141,SUFFICIENT STOCK,False
2025-12-19,SKU03223,323,0,7,230,92,SUFFICIENT STOCK,False
2025-12-24,SKU03224,14,0,7,25,7,REORDER REQUIRED,True
2025-11-24,SKU03227,253,0,7,290,105,REORDER REQUIRED,True
2025-12-25,SKU03228,270,0,7,122,44,SUFFICIENT STOCK,False
2025-12-27,SKU03229,231,0,7,190,62,SUFFICIENT STOCK,True
2025-12-23,SKU03231,219,0,7,141,39,SUFFICIENT STOCK,False
2025-12-07,SKU03232,41,0,7,69,23,REORDER REQUIRED,True
2025-12-17,SKU03233,304,0,7,299,98,SUFFICIENT STOCK,True
2025-11-29,SKU03234,364,0,7,227,77,SUFFICIENT STOCK,False
2025-08-26,SKU03235,7099,0,7,1629,527,SUFFICIENT STOCK,False
2025-12-27,SKU03236,130,0,7,216,83,REORDER REQUIRED,True
2025-11-29,SKU03237,202,0,7,258,83,REORDER REQUIRED,True
2025-12-29,SKU03238,159,0,7,129,42,SUFFICIENT STOCK,True
2025-11-20,SKU03239,147,0,7,220,65,REORDER REQUIRED,True
2025-11-28,SKU03240,351,0,7,213,73,SUFFICIENT STOCK,False
2025-12-22,SKU03241,281,0,7,227,73,SUFFICIENT STOCK,True
2025-12-24,SKU03242,271,0,7,108,46,SUFFICIENT STOCK,False
2025-12-03,SKU03243,10,0,7,64,24,REORDER REQUIRED,True
2025-11-13,SKU03244,2,0,7,43,9,REORDER REQUIRED,True
2025-12-19,SKU03245,68,0,7,66,13,SUFFICIENT STOCK,True
2025-11-07,SKU03246,64,0,7,38,14,SUFFICIENT STOCK,False
2025-11-24,SKU03247,125,0,7,119,46,SUFFICIENT STOCK,True
2025-12-24,SKU03248,493,0,7,266,88,SUFFICIENT STOCK,False
2025-12-15,SKU03249,117,0,7,128,50,REORDER REQUIRED,True
2025-11-17,SKU03250,194,0,7,168,46,SUFFICIENT STOCK,True
2025-11-22,SKU03251,4674,0,7,1086,350,SUFFICIENT STOCK,False
2025-12-12,SKU03252,139,0,7,53,19,SUFFICIENT STOCK,False
2025-08-28,SKU03254,7464,0,7,1654,599,SUFFICIENT STOCK,False
2025-12-10,SKU03255,436,0,7,196,77,SUFFICIENT STOCK,False
2025-12-22,SKU03256,114,0,7,41,16,SUFFICIENT STOCK,False
2025-08-30,SKU03257,8338,0,7,1752,666,SUFFICIENT STOCK,False
2025-12-16,SKU03258,8,0,7,45,11,REORDER REQUIRED,True
